id,Title,Description,Short Description,Price,Images,Variant1,Variant2,Variant3,Category,SubCategory,Tags
ReckewegTabs_051,Dr. Reckeweg Natrum Phosphoricum 6X (20g),"Acidity, Morning sickness, Motion sickness, Intestinal Worms, Gouty pains
Uses of Natrum Phosphoricum:</strong>Treats a range of acid-related conditions in all ages and stages of life.Natrum phos has the power to eliminate the excess of sugar from blood.Intestinal worms, Colic, with symptoms of worms , food allergies.Morning sickness, motion sickness with sour vomiting is well treated with Natrum Phosphoricum.Fever from acidity of stomach in children.Diseases of infants, who, having been fed to excess with milk and sugar, grinding of teeth in sleep.
DOSAGE: Adults and adolescents (12 years and older)2 to 4 tablets,four times daily, or as recommended by your healthcare practitioner.Children (under 12 years) 2 tablets twice a day.
.  
 ",,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/235-1-400.jpg?v=1543300792,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_052,Dr. Reckeweg Kali Sulphuricum 6X (20g),"
Yellow Discharges, Breathlessness, Skin Rash, Eczema, Ringworm, Baldness, Hair fall
Uses of Kalium SulphuricumBreathlessness attacks which is more troubling in the evening time.Kalium sulphuricum works wonders in later stages of inflammation. Yellow, mucous and serous discharges, profuse and intermittent high body temperature.Sinusitis, Mouth breathing, snoringOxaluria (oxalate crystals in urine) kidney stones.Eruptions about the eyes and on the lids.
DOSAGE: Adults and adolescents (12 years and older)2 to 4 tablets,four times daily, or as recommended by your healthcare practitioner.Children (under 12 years) 2 tablets twice a day.
.  
 ",,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/232-1-400.jpg?v=1543300793,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_053,Dr. Reckeweg Kali Phosphoricum 6X (20g),"Mental Weakness, Examination Fear, Sleeplessness, Bad breath, Constipation
Uses of Kalium PhosphoricumIf you lack stamina, throughout the day and need energy, use Kali Phos.Retarded Nutrition (slow/improper nutrition), in children causing weakness, dullness.Helps to restore the nervous system after overwork, Kalium phosphoricum is believed to be a nerve nutrient.After shock and sudden blood loss from injuries, kali phos gives best results.Humming and buzzing in the ears.Menstrual headaches, Students headache that is releived by motion is best treated by Kalium phosphoricum.
DOSAGE: Adults and adolescents (12 years and older)2 to 4 tablets,four times daily, or as recommended by your healthcare practitioner.Children (under 12 years) 2 tablets twice a day.
.  
 ",,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/231-1-400.jpg?v=1543300793,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_054,Dr. Reckeweg Five Phos 3X (20g),"Tonic for All Ages, Helps in recovery, Exhaustion, Lack of Vitality, Anemia
Uses of Five Phos:</strong>Recovery from Chronic exhaustive diseases.Helps to relieve stress, Improve memory and efficient funtioning of the body.Helps to keep the person tired free all the day. It gives a fresh feeling and desire to work with full energy.For all Women bearing frequent children and which causes anemia (low Hb ) problems. Helps to increase Hb in feeding mothers, gives energy and tones body.

DOSAGE: Adults and adolescents (12 years and older)2 to 4 tablets,four times daily, or as recommended by your healthcare practitioner.Children (under 12 years) 2 tablets twice a day.

 .  
 ",,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/226-1-400.jpg?v=1543300794,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_055,Dr. Reckeweg Yohimbinum 3x Homeo Tabs 20 gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/rwhomeo_4014b1fa-7e5e-4ba8-ab74-83d5166729f3.jpg?v=1494615358,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_056,Dr. Reckeweg Testes 3x Homeo Tabs 20 gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/rwhomeo_96ddb9de-88ed-4d47-9cfd-dc0faba3544f.jpg?v=1494615359,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_057,Dr. Reckeweg Titanium 3x Homeo Tabs 20 gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/rwhomeo_1408ee02-9bac-43c9-bab3-4800a3174179.jpg?v=1494615359,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_058,Dr. Reckeweg Thyreoidinium 3x Homeo Tabs 20 gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/rwhomeo_3bf4194d-3aa9-410b-bac3-2dd79e42fc7a.jpg?v=1494615360,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_059,Dr. Reckeweg Selenium 3x Homeo Tabs 20 gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/rwhomeo_926eeaae-98ff-424c-8c6f-4e27a319caab.jpg?v=1494615361,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_060,Dr. Reckeweg Sanguinaria Can 3x Homeo Tabs 20 gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/rwhomeo_591ca800-cc3d-47e4-948d-e78b1c50a2df.jpg?v=1494615361,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_061,Dr. Reckeweg Plumbum Met 3x Homeo Tabs 20 gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/rwhomeo_57e831fa-ae28-48de-bb7e-ff487f4e2e70.jpg?v=1494615362,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_062,Dr. Reckeweg Phytolacca Berry 3x Homeo Tabs 20 gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/rwhomeo_b33828dd-36ba-479c-adc5-90e4a1a3c292.jpg?v=1494615363,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_063,Dr. Reckeweg Pancreatinum 3x Homeo Tabs 20 gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/rwhomeo_9d976d44-93d3-46d4-80ac-b954f1a74ae0.jpg?v=1494615363,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_064,Dr. Reckeweg Ova Testa 3x Homeo Tabs 20 gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/rwhomeo_4202f20b-be25-41a9-84f5-e1140b73336f.jpg?v=1494615364,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_065,Dr. Reckeweg Oleum Jec. 3x Homeo Tabs 20 gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/rwhomeo_5fb3f745-4937-4b3c-a0ce-6d30f5653058.jpg?v=1494615364,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_066,Dr. Reckeweg Kali Iod 3x Homeo Tabs 20 gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/rwhomeo_2e00a920-7ea0-4f4c-85fd-535bb1050cea.jpg?v=1494615365,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_067,Dr. Reckeweg Kali Brom 3x Homeo Tabs 20 gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/rwhomeo_2f16c0d1-3339-4956-8c46-4ead56b47ffb.jpg?v=1494615366,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_068,Dr. Reckeweg Kali Bichrom 3x Homeo Tabs 20 gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/rwhomeo_5536e0ae-0e56-4ec0-b237-ef81085e27f6.jpg?v=1494615366,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_069,Dr. Reckeweg Insulinum 10x Homeo Tabs 20 gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/rwhomeo_6c55073b-2321-4111-b4cf-2b207a4339cd.jpg?v=1494615367,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_070,Dr. Reckeweg Hekla Lava 3x Homeo Tabs 20 gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/rwhomeo_563c90e3-0d50-414f-9849-114e0aee1dda.jpg?v=1493109679,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_071,Dr. Reckeweg Gun Powder 3x Homeo Tabs 20 gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/rwhomeo_f5b7959f-fc88-4b33-9a07-9b73ca16928c.jpg?v=1493109678,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_072,Dr. Reckeweg Graphites 3x Homeo Tabs 20 gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/rwhomeo_8b40d826-5186-4836-ab8a-7895a4cc962f.jpg?v=1493109677,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_073,Dr. Reckeweg Fel Tauri 3x Homeo Tabs 20 gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/rwhomeo_781df300-2b14-4719-8537-5524e06af58f.jpg?v=1493109676,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_074,Dr. Reckeweg Ferrum Met 3x Homeo Tabs 20 gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/rwhomeo_3f64cf14-6328-4f77-888f-94dcdff681be.jpg?v=1493109676,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_075,Dr. Reckeweg Ferrum chlor 3x Homeo Tabs 20 gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/rwhomeo_ef5b0c95-fd7f-4ff2-ad5d-8f8cc3980050.jpg?v=1493109675,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_076,Dr. Reckeweg Digitalis purp 3x Homeo Tabs 20 gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/rwhomeo_fc9d08a2-2ce3-4528-984d-f7af89d4fe80.jpg?v=1493109674,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_077,Dr. Reckeweg Cholesterinum 3x Homeo Tabs 20 gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/rwhomeo_0e3eb992-b86e-4e2d-acd3-24a97931675d.jpg?v=1493109673,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_078,Dr. Reckeweg Chininum Sulph 3x Homeo Tabs 20 gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/rwhomeo_d2c7bf62-41af-4550-a956-929ae69c40c8.jpg?v=1493109673,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_079,Dr. Reckeweg Carbo Veg 3x Homeo Tabs 20 gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/rwhomeo_6974c9d8-cfb6-4af6-9650-6ef1369d855b.jpg?v=1493109672,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_080,Dr. Reckeweg Calcarea Oxy 3x Homeo Tabs 20 gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/rwhomeo_21b3f347-cd65-4e14-9d89-7bdec576be4f.jpg?v=1493109671,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_081,Dr. Reckeweg Calcarea Iod 3x Homeo Tabs 20 gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/rwhomeo_332fa1d4-c7d8-46bd-ba01-795ffd780a08.jpg?v=1493109671,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_082,Dr. Reckeweg Calc.Hypo. 3x Homeo Tabs 20 gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/rwhomeo_5ebfe19c-37c0-448f-b97a-6437a1e1a237.jpg?v=1493109670,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_083,Dr. Reckeweg Calc.Carb Hah 3x Homeo Tabs 20 gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/rwhomeo_0e271ed0-316f-427d-a5e6-3f403613b598.jpg?v=1493109669,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_084,Dr. Reckeweg Borax 3x Homeo Tabs 20 gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/rwhomeo_9e9b963b-2861-4fc0-bccd-6af18794cbf5.jpg?v=1493109668,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_085,Dr. Reckeweg Baryta Mur 3x Homeo Tabs 20 gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/rwhomeo_bf9176e4-cdc7-400c-b4e0-30aca7d78e34.jpg?v=1493109668,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_086,Dr. Reckeweg Baryta Carb 3x Homeo Tabs 20 gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/rwhomeo_1800cdba-821d-4124-b489-6dd4fe559a6a.jpg?v=1493109667,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_087,Dr. Reckeweg Aurum Mur Nat 6x Homeo Tabs 20 gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/rwhomeo_1d2be046-3d1e-413e-b314-4f63b13c8798.jpg?v=1493109667,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_088,Dr. Reckeweg Arsenic Sulph Flav 6x Homeo Tabs 20 gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/rwhomeo_f365bfd6-663c-4e87-955e-4ceb1ac088cb.jpg?v=1493109666,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_089,Dr. Reckeweg Arsenicum Iod 6x Homeo Tabs 20 gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/rwhomeo_21caca5a-3cbe-44c2-a6cc-88a34d49a741.jpg?v=1493109665,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_090,Dr. Reckeweg Arsenic Sulph Flav 4x Homeo Tabs(New) 20 gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/rwhomeo.jpg?v=1493109664,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_091,Dr. Reckeweg Anacardium Orient 3x Homeo Tabs 20 gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/rwhomeo_5ae81231-c067-44ec-9b3d-b42dd716df2d.jpg?v=1493109664,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_092,Dr-Reckeweg Natrium sulphuricum 6X 20gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/236-1-400.jpg?v=1483217713,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_093,Dr-Reckeweg Silicea 6X 20gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/237-1-400.jpg?v=1483217715,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_094,Dr-Reckeweg Natrium muriaticum 6X 20gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/234-1-400.jpg?v=1483217712,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_095,Dr-Reckeweg Calcarea phosphorica 6X 20gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/228-1-400.jpg?v=1483217705,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_096,Dr-Reckeweg Kali muriaticum 6X 20gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/230-1-400.jpg?v=1483217709,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_097,Dr-Reckeweg Calcarea fluorica 6x 20gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/227-1-400.jpg?v=1483217703,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_098,Dr-Reckeweg Calcarea sulphurica 6X 20gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/238-1-400.jpg?v=1483217706,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_099,Dr-Reckeweg Ferrum phosphoricum 6X 20gms,,,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/229-1-400.jpg?v=1483217707,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_100,Dr-Reckeweg Magnesia phosphorica 6X 20gms,"Indications: Conditions whch demonstrate functional loss at the myoneural junction. Spasms; neuralgias; anxiety, tension depression, confusion, disorientation, hyperexcitability. Angina, hypercholesterolemia.

Ingredients
 
Each 6X tablets contains:
Ferrum phosphoricum .............. 6X
 
Non-medicinal ingredients
Croscarmellose sodium, monohydrate lactose, magnesium stearate.

Dosage
 
Adults and children 12 years 4 tablets;
Children (6-11 years) 2 tablets;
Infants (1-5 years) 1 tablet, all ages take 4 times daily or as directed by a health care practitioner.
For children under 5 years of age, dissolve tablet in water.  . 
   
 ",,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/233-1-400.jpg?v=1483217710,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_101,Dr. Reckeweg Bio Combination 28 Tablets (20gms each),"Overall Health Tonic. Helpful in consumption, debiliting diseases, for convalescents. It builds up entire system by providing necessary tissue nutrition, improves resistance to diseases, helps better utilization of food.
This particular tonic brings together the benefits of all 12 Schussler cell salts. This is advantageous in the recuperation process of any debilitating diseases and convalescence.
It will help to build up the entire system by providing the necessary tissue and cellular nutrition, improving resistance to diseases, and helping with better utilization and assimilation of food. 

Ingredients: Calcarea phosphorica 6x, Calcarea fluorica 6x, Calcarea sulphurica 6x, Kalium phosphoricum 6x, Kalium muriaticum 6x, Kalium sulphuricum 6x, Ferrum phosphoricum 6x, Magnesia phosphoric 6x, Natrum phosphoricum 6x, Natrum muriaticum 6x, Natrum sulphuricum 6x, Silicea 6x, in equal proportion.

dosage for children and adolescents.
0 to 12 months 1 tablets
1 to 5 years 1 tablets
6 to 11 years 2 tablets
12 years and older 4 tablets  . 
   
 ",,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/213-1-400.jpg?v=1483217745,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_102,Dr. Reckeweg Bio Combination 27 Tablets (20gms each),"Symptoms suggestive of impotence, depression of sexual instinct, lassitude, general debility, quick emission followed by trembling weakness and nervousness.
his combination of tissue salts will help with the lack of vitality, symptoms suggestive of impotence, depression of sexual instincts, general debility, quick emission followed by trembling weakness and nervousness.
These cell salts help you to up your libido.

Ingredients: Calcarea phosphorica 6x, Kalium phosphoricum 3x, Natrum sulphuricum 6x, in equal proportion

dosage for children and adolescents.
0 to 12 months 1 tablets
1 to 5 years 1 tablets
6 to 11 years 2 tablets
12 years and older 4 tablets  . 
   
 ",,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/212-1-400.jpg?v=1483217743,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_103,Dr. Reckeweg Bio Combination 26 Tablets (20gms each),"Relieves labour pain and easy delivery. Covers non specific lower abdomen pain during pregnancy and anxiety states.

Ingredients: The birthing process has most women feeling at least some small amount of dread in anticipation to the inevitable ordeal of labor. The biochemic combination of these four tissue salts helps to relive the pain of labor and encourage an easier delivery.
It encompasses non specific lower abdomen pain during pregnancy and anxiety states. 

dosage for children and adolescents.
0 to 12 months 1 tablets
1 to 5 years 1 tablets
6 to 11 years 2 tablets
12 years and older 4 tablets  . 
   
 ",,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/211-1-400.jpg?v=1483217742,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_104,Dr. Reckeweg Bio Combination 25 Tablets (20gms each),"Gastric disturbances, hyperacidity. Sour eructations, flatulence, flatulent colic dyspepsia, bilious vomiting, heart burn and jaundice.
Indigestion is a common issue for people. Symptoms can be bloated feeling, gas, nausea, uneasy stomach and abdominal pain.
These 3 combination of cells salts help get your stomach acid back in balance. 

Ingredients: Natrum phosphoricum 3x, Natrum sulphuricum 3x, Silicea 12x, in equal proportion

dosage for children and adolescents.
0 to 12 months 1 tablets
1 to 5 years 1 tablets
6 to 11 years 2 tablets
12 years and older 4 tablets  . 
   
 ",,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/210-1-400.jpg?v=1483217740,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_105,Dr. Reckeweg Bio Combination 24 Tablets (20gms each),"The combined phosphates promote tissue building and provide the necessary nutrition to nerves, brain and bones. A general tonic for all chronically wasting diseases, anaemia, general debility and exhaustion with lack of vitality.
Phosphorus is essential in the body for proper cell growth and overall utilization of vitamins and the conversion of food to energy. It is critical in the metabolism of protein, calcium and glucose.
A nutritional deficiency of phosphorus promote tissue building and provide the necessary nutrition for the nerves, brain, and bones. It is a general tonic for all chronic wasting diseases, anemia, general debility and exhaustion with lack of vitality. 

Ingredients: Calcarea phosphorica 3x, Ferrum phosphoricum 3x, Kalium phosphoricum 3x, Magesia phosphorica 3x, Natrum phosphoricum 3x, in equal proportion

dosage for children and adolescents.
0 to 12 months 1 tablets
1 to 5 years 1 tablets
6 to 11 years 2 tablets
12 years and older 4 tablets  . 
   
 ",,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/209-1-400.jpg?v=1483217739,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_106,Dr. Reckeweg Bio Combination 23 Tablets (20gms each),"Neuralgic pain or toothache due to unnatural loosing of teeth. Gums bleeding, swollen. Strengthening teeth in their sockets.
The combination of cell salts is meant to address the symptoms of a toothache including neuralgic pain, bleeding and swelling gums. It will also help to strengthen the roots of teeth within their sockets so as to prevent unnatural loosening.

Ingredients: Calcarea fluorica 3x, Ferrum phosphoricum 3x, Kalium muriaticum 3X, Kalium phosphoricum 3x, Silicea 6 x, in equal proportion

dosage for children and adolescents.
0 to 12 months 1 tablets
1 to 5 years 1 tablets
6 to 11 years 2 tablets
12 years and older 4 tablets  . 
   
 ",,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/208-1-400.jpg?v=1483217737,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_107,Dr. Reckeweg Bio Combination 22 Tablets (20gms each),"It almost covers all symptoms of both dry and suppurating scrophulous glandular abscesses.
Lymphadenitis is an inflammatory condition of the lymph nodes. The nodes may be enlarged, hard, smooth or irregular, red and may feel hot. An abscess is characterized by any cavity containing pus and surrounded by inflamed tissue formed as a result of s
Healing usually occurs when an abscess is drained or is incised. An internal or deep tissue abscess is usually drained by means of a sinus tract that connects it to the surface. Both abscesses and lymphadenitis may be caused by a bacterial infection. 

Ingredients: Calcarea phosphorica 3x, Ferrum phsphoricum 3x, Kalium muriaticum 3x, Silicea 6x,in equal proportion

dosage for children and adolescents.
0 to 12 months 1 tablets
1 to 5 years 1 tablets
6 to 11 years 2 tablets
12 years and older 4 tablets  . 
   
 ",,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/207-1-400.jpg?v=1483217736,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_108,Dr. Reckeweg Bio Combination 21 Tablets (20gms each),"Tardy dentition and troubles; cuts teeth easily, appetite and digestion are improved; builds the body.
Teething is the physiological process of the eruption of the the teeth through the gums. Discomfort and inflammation result from the pressure exerted against the peridontal tissue as the crown of the tooth breaks through the membranes.
General signs of teething include excessive drooling, biting on hard objects, irritability, difficulty in sleeping and refusal of food. Two biochemic salts in BC 21 are meant to aid in tardy definition and many of the common problems experienced during teething. 


Ingredients: Calcarea phosphorica 3x, Ferrum phsphoricum 3x, in equal proportion

dosage for children and adolescents.
0 to 12 months 1 tablets
1 to 5 years 1 tablets
6 to 11 years 2 tablets
12 years and older 4 tablets  . 
   
 ",,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/206-1-400.jpg?v=1483217735,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
ReckewegTabs_109,Dr. Reckeweg Bio Combination 20 Tablets (20gms each),"Acne, cracks, whiltlow, eczema, eruptions on the scalp, seborrhoea, psoriasis, herpes.
There are an innumerable numbers of skin aliments that can develop within the body in the event of deficiencies. BC 20 addresses such as acne, cracks in the skin, whitlow, eczema, eruptions of the scalp, seborrhea, psoriasis and herpes.

Ingredients: Calcarea fluorica 6x, Calcarea sulphurica 6x, Kalium sulphuricum 3x, Natrum mu¬riaticum 6x, Natrum sulphuricum 6x, in equal proportion

dosage for children and adolescents.
0 to 12 months 1 tablets
1 to 5 years 1 tablets
6 to 11 years 2 tablets
12 years and older 4 tablets  . 
   
 ",,$13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/205-1-400.jpg?v=1483217733,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Dr Reckeweg Tablets,Homeopathy,
